churn,accountlength,internationalplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaleveminutes,totalevecalls,totalnightminutes,totalnightcalls,totalintlminutes,totalintlcalls,numbercustomerservicecalls
1,78.0,0,0.0,108.6,108.0,209.9,126.0,222.6,117.0,7.9,5.0,1.0
0,136.0,1,0.0,183.4,103.0,141.9,113.0,200.4,122.0,10.4,9.0,2.0
0,135.0,0,0.0,155.2,100.0,135.9,84.0,184.6,82.0,3.8,9.0,3.0
0,165.0,0,0.0,209.4,67.0,273.8,89.0,150.2,88.0,12.8,1.0,0.0
1,148.0,0,0.0,279.3,104.0,201.6,87.0,280.8,99.0,7.9,2.0,2.0
0,99.0,0,0.0,174.1,102.0,99.1,118.0,211.6,126.0,7.7,2.0,2.0
0,123.0,0,0.0,175.7,78.0,184.6,96.0,156.9,92.0,9.1,2.0,2.0
0,127.0,1,0.0,256.5,87.0,222.1,101.0,156.7,122.0,13.0,3.0,1.0
0,151.0,0,0.0,170.2,89.0,187.5,83.0,119.5,100.0,4.3,3.0,0.0
0,185.0,0,0.0,139.6,92.0,250.2,115.0,158.1,79.0,10.8,4.0,1.0
0,58.0,0,0.0,210.1,126.0,248.9,108.0,158.6,88.0,14.4,2.0,4.0
0,104.0,0,0.0,113.6,87.0,158.6,98.0,187.7,87.0,10.5,6.0,2.0
0,44.0,0,0.0,202.6,89.0,163.0,96.0,268.1,151.0,8.3,3.0,0.0
0,58.0,0,0.0,174.4,112.0,265.8,122.0,182.4,87.0,0.0,0.0,4.0
0,108.0,0,0.0,210.6,117.0,164.2,103.0,201.4,68.0,9.4,5.0,0.0
0,132.0,0,0.0,121.5,88.0,253.0,124.0,195.7,120.0,10.7,4.0,1.0
0,80.0,0,0.0,127.8,67.0,181.6,112.0,197.3,63.0,15.9,2.0,2.0
0,162.0,0,0.0,135.2,98.0,242.0,107.0,246.9,96.0,10.2,2.0,2.0
0,110.0,0,0.0,99.4,62.0,275.0,86.0,212.1,94.0,16.7,3.0,2.0
1,96.0,0,0.0,276.9,105.0,246.9,94.0,254.4,107.0,10.3,3.0,1.0
1,168.0,0,0.0,163.4,134.0,240.1,87.0,164.0,147.0,11.6,2.0,2.0
1,72.0,0,0.0,287.4,116.0,235.3,126.0,292.1,114.0,5.0,3.0,4.0
0,170.0,0,0.0,184.1,106.0,204.9,70.0,224.3,133.0,9.8,3.0,2.0
0,71.0,0,0.0,185.0,84.0,232.5,129.0,191.1,82.0,14.9,4.0,3.0
0,124.0,0,0.0,160.9,109.0,144.2,152.0,120.4,97.0,12.9,12.0,1.0
0,68.0,0,0.0,207.6,68.0,251.6,123.0,191.6,100.0,10.9,6.0,2.0
0,97.0,0,0.0,209.2,134.0,0.0,0.0,175.4,94.0,11.8,6.0,1.0
0,98.0,1,0.0,158.4,71.0,306.6,66.0,144.2,93.0,2.1,4.0,1.0
1,24.0,0,0.0,149.0,73.0,131.0,81.0,238.6,69.0,8.6,3.0,2.0
0,136.0,0,0.0,204.5,63.0,208.8,95.0,224.0,119.0,9.8,2.0,0.0
1,44.0,0,0.0,288.8,86.0,175.9,87.0,215.4,106.0,9.5,2.0,0.0
0,31.0,0,0.0,97.5,129.0,260.4,78.0,88.7,100.0,7.0,5.0,1.0
0,72.0,0,0.0,166.5,102.0,261.0,103.0,262.7,85.0,13.3,5.0,0.0
0,24.0,0,0.0,156.2,104.0,90.0,101.0,205.1,116.0,7.3,5.0,1.0
1,117.0,1,0.0,287.4,118.0,259.6,84.0,153.2,86.0,10.0,3.0,1.0
0,136.0,0,0.0,102.1,75.0,219.5,97.0,73.7,92.0,9.8,5.0,0.0
0,95.0,0,0.0,157.9,103.0,259.6,90.0,230.0,117.0,14.0,2.0,0.0
1,145.0,0,0.0,245.8,116.0,286.7,91.0,240.7,115.0,9.0,13.0,1.0
0,56.0,1,0.0,177.7,114.0,215.6,110.0,236.7,67.0,10.5,5.0,1.0
0,155.0,1,0.0,250.8,146.0,152.5,105.0,148.1,104.0,10.0,5.0,2.0
1,133.0,0,0.0,117.8,100.0,199.2,105.0,244.1,119.0,11.8,4.0,0.0
0,53.0,0,0.0,119.7,113.0,189.7,84.0,256.2,108.0,12.9,7.0,2.0
1,123.0,0,0.0,242.2,87.0,226.1,101.0,268.6,121.0,8.2,3.0,5.0
0,136.0,0,0.0,163.4,83.0,249.3,119.0,249.7,90.0,9.8,4.0,7.0
0,57.0,0,0.0,161.0,113.0,208.0,134.0,208.1,81.0,8.4,4.0,3.0
0,62.0,0,0.0,128.7,111.0,169.5,104.0,193.6,97.0,10.3,5.0,1.0
0,112.0,0,0.0,81.6,94.0,268.1,112.0,140.8,75.0,8.6,18.0,1.0
1,95.0,0,0.0,128.6,115.0,216.2,88.0,255.3,96.0,6.3,2.0,6.0
0,125.0,0,0.0,233.3,65.0,209.8,93.0,210.6,109.0,9.1,4.0,1.0
1,1.0,0,0.0,182.1,106.0,134.9,106.0,152.3,75.0,10.0,3.0,5.0
0,105.0,0,0.0,251.6,88.0,175.1,103.0,184.4,112.0,5.4,5.0,1.0
1,99.0,0,0.0,256.4,44.0,214.5,105.0,233.7,75.0,7.9,1.0,3.0
0,103.0,0,0.0,180.2,134.0,97.7,85.0,181.7,134.0,8.4,3.0,1.0
0,177.0,0,0.0,227.8,81.0,161.8,97.0,217.0,106.0,8.0,5.0,1.0
1,160.0,0,0.0,234.9,136.0,270.8,134.0,219.3,101.0,13.9,2.0,1.0
0,116.0,0,0.0,110.9,54.0,213.4,82.0,186.2,116.0,7.9,2.0,2.0
1,148.0,1,0.0,233.5,81.0,187.7,71.0,122.3,97.0,9.6,2.0,0.0
0,95.0,0,0.0,58.2,96.0,202.1,126.0,210.5,97.0,10.4,5.0,0.0
0,201.0,0,0.0,212.7,72.0,225.2,90.0,195.1,99.0,7.0,6.0,1.0
0,80.0,0,0.0,151.5,89.0,131.7,78.0,235.3,131.0,11.8,4.0,0.0
0,122.0,1,0.0,146.3,117.0,218.7,93.0,236.0,97.0,11.5,5.0,1.0
0,132.0,0,0.0,195.1,100.0,148.8,95.0,224.5,117.0,6.7,2.0,0.0
0,83.0,0,0.0,208.9,71.0,214.8,92.0,247.9,108.0,13.0,5.0,1.0
1,99.0,0,0.0,135.7,107.0,208.4,103.0,209.0,95.0,8.8,3.0,7.0
1,84.0,0,0.0,225.9,86.0,275.6,105.0,201.4,108.0,14.3,3.0,3.0
0,46.0,0,0.0,122.2,67.0,167.2,62.0,194.8,98.0,9.7,6.0,1.0
0,87.0,0,0.0,153.3,106.0,224.5,117.0,273.4,152.0,8.9,5.0,2.0
0,150.0,0,0.0,214.0,117.0,192.4,89.0,242.6,99.0,7.9,4.0,1.0
0,73.0,0,0.0,194.8,112.0,167.2,85.0,100.3,61.0,10.8,6.0,1.0
0,7.0,0,0.0,206.7,87.0,281.1,83.0,158.5,77.0,11.0,5.0,3.0
1,131.0,1,0.0,122.3,83.0,118.8,94.0,147.9,95.0,13.7,3.0,3.0
0,105.0,0,0.0,259.3,96.0,175.2,97.0,222.4,36.0,12.0,5.0,3.0
1,108.0,1,0.0,115.1,114.0,211.3,70.0,136.1,85.0,13.8,3.0,2.0
0,101.0,1,0.0,156.4,116.0,130.4,114.0,207.3,109.0,7.3,5.0,1.0
0,161.0,0,0.0,196.6,73.0,170.2,79.0,194.3,79.0,12.5,3.0,1.0
1,128.0,0,0.0,227.9,130.0,302.6,71.0,191.5,82.0,5.5,7.0,1.0
0,71.0,0,0.0,211.2,70.0,252.7,122.0,225.8,104.0,12.3,3.0,0.0
0,76.0,0,0.0,204.0,69.0,225.1,110.0,240.3,85.0,9.6,5.0,1.0
0,87.0,0,0.0,223.2,109.0,127.5,86.0,289.3,83.0,14.5,4.0,3.0
0,117.0,0,0.0,119.0,82.0,187.5,108.0,189.3,97.0,11.5,3.0,1.0
1,177.0,0,0.0,266.1,91.0,225.2,79.0,224.7,58.0,8.9,8.0,3.0
0,95.0,0,0.0,134.4,104.0,152.4,95.0,236.5,80.0,9.4,3.0,1.0
0,76.0,0,0.0,171.1,78.0,257.2,83.0,91.6,92.0,16.2,3.0,1.0
0,66.0,0,0.0,170.5,103.0,254.3,77.0,197.3,138.0,10.5,2.0,2.0
0,110.0,0,0.0,178.5,124.0,146.9,141.0,217.1,102.0,9.9,7.0,1.0
0,204.0,0,0.0,205.2,145.0,154.8,95.0,191.4,77.0,14.1,5.0,3.0
0,185.0,0,0.0,55.6,97.0,288.7,83.0,111.2,110.0,12.1,3.0,2.0
0,91.0,0,0.0,109.8,100.0,189.6,104.0,206.7,85.0,11.1,3.0,1.0
0,131.0,0,0.0,196.1,89.0,185.5,87.0,250.0,132.0,5.2,6.0,2.0
0,153.0,0,0.0,166.8,127.0,143.5,121.0,210.7,130.0,11.8,4.0,0.0
0,148.0,0,0.0,203.0,92.0,150.9,125.0,245.5,131.0,14.6,9.0,1.0
0,141.0,0,0.0,242.8,90.0,234.1,80.0,211.5,104.0,6.0,3.0,5.0
0,105.0,0,0.0,156.5,102.0,140.2,134.0,227.4,111.0,12.2,2.0,2.0
1,169.0,0,0.0,266.7,105.0,158.2,88.0,287.7,111.0,13.8,3.0,3.0
0,57.0,0,0.0,85.9,92.0,193.9,127.0,231.5,93.0,10.1,2.0,0.0
0,101.0,0,0.0,118.6,89.0,199.6,97.0,53.3,61.0,11.5,5.0,1.0
0,129.0,0,0.0,150.0,98.0,232.4,101.0,261.2,123.0,12.5,6.0,1.0
0,37.0,0,0.0,191.4,116.0,167.4,99.0,216.5,112.0,14.0,5.0,3.0
0,64.0,1,0.0,146.7,83.0,148.3,91.0,238.6,69.0,12.5,3.0,3.0
0,173.0,0,0.0,109.4,103.0,101.3,111.0,167.3,106.0,7.8,7.0,1.0
0,135.0,0,0.0,144.1,115.0,249.8,68.0,211.4,82.0,13.6,3.0,1.0
1,88.0,0,0.0,85.7,112.0,221.6,70.0,190.6,75.0,11.6,3.0,4.0
0,112.0,0,0.0,214.8,112.0,209.7,104.0,164.4,97.0,9.4,5.0,3.0
0,113.0,0,0.0,158.9,137.0,242.8,109.0,247.8,97.0,6.5,4.0,0.0
0,70.0,0,0.0,152.8,145.0,183.6,102.0,151.8,75.0,10.5,2.0,1.0
0,90.0,0,0.0,145.6,103.0,197.1,137.0,294.5,83.0,10.5,4.0,0.0
0,39.0,0,0.0,93.3,83.0,199.6,114.0,206.2,104.0,6.5,4.0,0.0
0,142.0,0,0.0,216.8,134.0,187.8,106.0,138.1,108.0,8.3,2.0,0.0
0,176.0,0,0.0,201.9,101.0,154.7,78.0,164.4,79.0,9.0,2.0,1.0
0,105.0,0,0.0,146.4,81.0,225.1,80.0,230.1,117.0,8.5,2.0,1.0
1,57.0,0,0.0,272.7,74.0,224.9,85.0,178.2,104.0,10.5,3.0,2.0
0,110.0,0,0.0,18.9,92.0,258.4,81.0,109.6,74.0,14.8,4.0,1.0
0,88.0,0,0.0,172.8,81.0,193.4,90.0,89.6,107.0,12.8,5.0,2.0
0,95.0,0,0.0,190.2,119.0,157.1,70.0,181.5,120.0,14.0,6.0,0.0
0,147.0,0,0.0,130.6,83.0,208.1,144.0,204.6,72.0,15.6,3.0,3.0
1,101.0,0,0.0,158.4,92.0,188.0,117.0,219.7,125.0,13.5,4.0,4.0
0,115.0,0,0.0,166.5,111.0,236.2,98.0,205.6,92.0,15.6,2.0,1.0
0,103.0,0,0.0,129.3,103.0,202.8,89.0,233.0,126.0,12.9,2.0,2.0
0,82.0,0,0.0,199.3,112.0,193.4,120.0,254.4,117.0,7.0,10.0,0.0
0,141.0,0,0.0,185.1,126.0,233.0,98.0,152.2,106.0,9.1,7.0,0.0
0,149.0,0,0.0,175.4,80.0,197.4,127.0,188.2,102.0,9.7,2.0,2.0
0,131.0,0,0.0,263.4,123.0,151.9,74.0,218.5,101.0,10.7,2.0,2.0
0,119.0,0,0.0,94.2,108.0,264.1,100.0,203.7,79.0,7.3,3.0,1.0
0,112.0,0,0.0,189.4,83.0,219.0,89.0,168.0,116.0,7.1,8.0,3.0
0,94.0,0,0.0,212.1,98.0,189.4,89.0,352.2,95.0,8.4,5.0,3.0
0,90.0,0,0.0,222.0,93.0,187.0,103.0,282.3,124.0,12.4,6.0,2.0
1,130.0,0,0.0,271.8,129.0,237.2,128.0,210.1,91.0,8.7,2.0,4.0
0,166.0,0,0.0,199.6,93.0,214.3,99.0,196.8,110.0,7.2,5.0,3.0
0,62.0,0,0.0,100.0,98.0,173.5,95.0,218.0,122.0,10.1,4.0,0.0
1,154.0,0,0.0,154.5,122.0,214.2,71.0,178.0,105.0,12.0,2.0,3.0
1,75.0,0,0.0,305.1,106.0,188.0,115.0,235.4,116.0,8.5,5.0,0.0
0,113.0,0,0.0,72.5,88.0,204.0,112.0,117.9,118.0,6.6,3.0,1.0
0,51.0,0,0.0,180.5,88.0,134.7,102.0,170.7,97.0,10.0,3.0,2.0
0,107.0,0,0.0,86.8,95.0,108.1,85.0,204.3,87.0,13.2,3.0,1.0
1,88.0,0,0.0,131.5,99.0,174.8,128.0,184.2,83.0,7.9,2.0,5.0
0,82.0,0,0.0,135.4,102.0,237.1,122.0,118.3,91.0,17.5,4.0,0.0
0,204.0,0,0.0,174.3,85.0,254.1,95.0,176.4,96.0,5.9,3.0,6.0
0,130.0,0,0.0,203.9,63.0,191.8,93.0,132.5,125.0,12.1,4.0,3.0
0,174.0,0,0.0,235.5,108.0,142.3,143.0,316.7,131.0,12.5,5.0,0.0
0,129.0,0,0.0,157.0,113.0,256.9,97.0,185.5,126.0,12.1,2.0,2.0
0,190.0,1,0.0,111.9,55.0,223.0,124.0,243.2,81.0,10.0,7.0,3.0
0,54.0,1,0.0,236.3,91.0,152.8,130.0,160.3,98.0,11.2,8.0,3.0
0,78.0,0,0.0,163.6,88.0,283.4,93.0,262.1,108.0,8.6,9.0,0.0
0,111.0,0,0.0,78.3,119.0,198.2,94.0,248.5,94.0,12.1,4.0,1.0
0,117.0,0,0.0,97.1,98.0,228.0,131.0,240.0,111.0,10.6,3.0,1.0
0,68.0,0,0.0,94.1,93.0,147.6,80.0,213.5,85.0,10.1,2.0,0.0
1,27.0,0,0.0,226.3,95.0,274.3,109.0,242.7,119.0,8.2,3.0,2.0
0,91.0,0,0.0,133.8,61.0,158.8,96.0,189.6,92.0,10.5,2.0,1.0
0,112.0,0,0.0,185.4,114.0,191.4,119.0,144.0,78.0,10.0,11.0,2.0
0,93.0,0,0.0,179.5,121.0,191.9,131.0,165.5,125.0,12.0,4.0,0.0
0,102.0,0,0.0,158.0,94.0,207.9,100.0,190.4,120.0,10.1,10.0,0.0
0,93.0,0,0.0,173.0,131.0,190.4,108.0,290.0,66.0,10.4,2.0,0.0
0,115.0,0,0.0,195.9,111.0,227.0,108.0,313.2,113.0,13.2,1.0,2.0
0,57.0,0,0.0,221.1,101.0,236.7,65.0,252.3,137.0,9.5,1.0,0.0
0,73.0,0,0.0,157.6,92.0,198.3,87.0,364.9,106.0,9.1,4.0,1.0
0,139.0,1,0.0,161.5,121.0,192.9,137.0,168.3,96.0,11.2,13.0,0.0
1,115.0,0,0.0,139.3,89.0,192.3,95.0,151.0,75.0,9.3,3.0,7.0
1,108.0,0,0.0,291.6,99.0,221.1,93.0,229.2,110.0,14.0,9.0,2.0
0,139.0,0,0.0,139.0,110.0,132.9,93.0,272.0,120.0,12.1,1.0,0.0
0,102.0,0,0.0,234.8,125.0,199.2,99.0,163.2,88.0,10.0,1.0,4.0
0,149.0,0,0.0,187.6,83.0,201.4,81.0,264.2,79.0,8.8,1.0,1.0
0,113.0,0,0.0,159.8,143.0,210.1,93.0,175.1,86.0,13.1,7.0,2.0
0,83.0,0,0.0,117.9,101.0,160.4,92.0,235.3,150.0,11.4,10.0,0.0
0,98.0,0,0.0,169.9,77.0,138.3,155.0,142.6,105.0,8.5,7.0,1.0
0,3.0,0,0.0,185.0,120.0,203.7,129.0,170.5,89.0,14.1,3.0,3.0
1,40.0,0,0.0,169.7,115.0,141.4,123.0,253.0,115.0,10.5,3.0,4.0
0,108.0,0,0.0,239.3,102.0,223.4,127.0,251.4,104.0,10.6,6.0,0.0
1,100.0,0,0.0,113.3,96.0,197.9,89.0,284.5,93.0,11.7,2.0,4.0
0,16.0,0,0.0,161.9,100.0,230.1,138.0,148.8,78.0,10.2,11.0,3.0
0,107.0,0,0.0,189.7,76.0,156.1,65.0,244.0,91.0,8.3,3.0,5.0
1,161.0,0,0.0,322.3,100.0,230.4,135.0,241.5,104.0,7.8,5.0,2.0
0,147.0,0,0.0,124.4,74.0,320.9,78.0,157.2,126.0,10.4,4.0,2.0
0,107.0,0,0.0,146.9,94.0,114.3,111.0,114.5,97.0,11.4,5.0,3.0
0,120.0,0,0.0,192.6,123.0,206.4,105.0,283.2,93.0,10.8,3.0,1.0
0,58.0,0,0.0,131.9,96.0,167.6,107.0,205.9,106.0,14.7,5.0,3.0
0,91.0,0,0.0,147.2,121.0,175.2,87.0,136.3,80.0,13.3,3.0,2.0
0,13.0,0,0.0,143.1,139.0,239.6,88.0,221.7,123.0,7.1,5.0,2.0
0,104.0,0,0.0,280.4,127.0,179.4,79.0,150.6,77.0,15.2,6.0,5.0
0,95.0,0,0.0,184.2,95.0,181.6,101.0,143.4,113.0,12.8,4.0,2.0
0,104.0,0,0.0,109.1,141.0,187.1,140.0,216.6,100.0,10.0,4.0,3.0
1,35.0,0,0.0,138.1,115.0,158.2,82.0,215.7,118.0,10.3,2.0,5.0
0,62.0,0,0.0,186.8,94.0,207.6,92.0,195.0,98.0,8.8,4.0,3.0
0,143.0,0,0.0,155.4,112.0,290.9,92.0,228.4,91.0,13.9,5.0,1.0
0,62.0,0,0.0,245.3,91.0,122.9,130.0,228.4,102.0,8.5,4.0,4.0
1,60.0,1,0.0,205.9,97.0,277.4,117.0,202.0,139.0,11.0,2.0,0.0
0,41.0,0,0.0,207.2,138.0,214.1,83.0,193.0,105.0,11.9,4.0,1.0
1,56.0,0,0.0,221.9,112.0,278.2,122.0,288.1,85.0,7.1,5.0,0.0
0,183.0,0,0.0,190.0,100.0,246.6,78.0,304.2,107.0,9.5,4.0,1.0
0,94.0,0,0.0,220.8,111.0,156.2,67.0,187.9,89.0,10.5,4.0,2.0
0,123.0,0,0.0,114.8,94.0,150.0,104.0,268.6,119.0,9.6,4.0,2.0
0,64.0,0,0.0,113.8,97.0,192.3,97.0,214.9,89.0,10.4,1.0,3.0
1,127.0,1,0.0,143.2,60.0,179.5,159.0,171.8,122.0,6.2,4.0,4.0
0,33.0,0,0.0,184.4,111.0,203.8,110.0,237.4,100.0,9.3,5.0,3.0
0,27.0,0,0.0,227.4,67.0,248.0,115.0,61.4,109.0,7.8,6.0,1.0
0,123.0,0,0.0,224.0,99.0,210.7,80.0,231.9,75.0,2.1,5.0,0.0
0,148.0,0,0.0,216.2,95.0,185.7,105.0,300.0,143.0,10.0,5.0,2.0
0,81.0,0,0.0,129.9,121.0,230.1,105.0,140.5,123.0,13.3,3.0,0.0
0,52.0,0,0.0,204.4,97.0,273.2,128.0,179.6,118.0,11.0,5.0,1.0
1,54.0,0,0.0,247.5,85.0,225.4,93.0,244.3,132.0,10.2,2.0,2.0
0,152.0,0,0.0,228.1,93.0,136.4,106.0,197.3,107.0,9.0,2.0,1.0
1,201.0,0,0.0,225.9,110.0,299.1,86.0,251.3,81.0,11.2,4.0,1.0
1,78.0,0,0.0,103.5,115.0,117.9,102.0,201.0,94.0,12.0,3.0,4.0
0,67.0,0,0.0,115.5,70.0,252.2,143.0,208.9,91.0,7.5,6.0,0.0
0,100.0,0,0.0,218.8,125.0,148.3,102.0,277.8,97.0,9.7,6.0,1.0
0,41.0,0,0.0,223.8,67.0,244.8,74.0,223.8,156.0,12.3,5.0,3.0
0,133.0,0,0.0,143.8,71.0,184.0,131.0,275.5,132.0,12.9,4.0,3.0
0,122.0,0,0.0,141.4,128.0,146.4,70.0,123.0,75.0,8.1,4.0,0.0
0,91.0,0,0.0,190.5,128.0,205.5,103.0,130.7,63.0,13.8,5.0,0.0
0,110.0,0,0.0,192.6,102.0,178.9,118.0,214.6,74.0,9.4,4.0,1.0
0,91.0,1,0.0,151.8,115.0,103.6,116.0,156.3,86.0,12.2,4.0,1.0
0,121.0,0,0.0,215.6,74.0,192.9,98.0,144.0,103.0,10.1,4.0,5.0
0,109.0,0,0.0,180.0,100.0,229.0,103.0,139.4,105.0,7.8,8.0,3.0
0,95.0,0,0.0,157.3,116.0,197.5,77.0,128.2,111.0,8.4,4.0,2.0
0,72.0,0,0.0,196.5,88.0,158.6,129.0,269.3,118.0,6.8,3.0,0.0
0,73.0,0,0.0,240.3,130.0,162.5,83.0,231.9,136.0,11.9,3.0,0.0
0,108.0,0,0.0,193.3,126.0,154.7,85.0,174.8,98.0,9.4,6.0,3.0
0,148.0,1,0.0,218.7,111.0,155.6,133.0,277.4,62.0,8.2,5.0,1.0
1,76.0,1,0.0,246.8,110.0,206.3,63.0,208.4,123.0,13.2,5.0,0.0
1,103.0,0,0.0,174.7,151.0,148.0,56.0,168.2,109.0,15.8,3.0,6.0
1,87.0,0,0.0,240.0,83.0,134.1,106.0,189.1,84.0,9.3,2.0,0.0
0,88.0,0,0.0,113.7,67.0,165.1,127.0,141.5,142.0,10.8,3.0,1.0
0,124.0,0,0.0,169.3,108.0,178.6,91.0,242.3,82.0,12.2,3.0,1.0
0,30.0,0,0.0,247.4,107.0,175.9,76.0,287.4,90.0,11.3,2.0,0.0
0,152.0,0,0.0,161.4,84.0,163.6,88.0,153.2,121.0,11.8,5.0,1.0
0,100.0,1,0.0,107.2,98.0,86.8,122.0,156.2,117.0,9.7,4.0,1.0
0,143.0,0,0.0,160.4,120.0,285.9,104.0,182.5,85.0,6.9,4.0,3.0
0,105.0,0,0.0,232.6,96.0,253.4,117.0,154.0,101.0,10.5,9.0,1.0
1,111.0,0,0.0,294.7,90.0,294.6,72.0,260.1,121.0,10.8,3.0,1.0
0,143.0,0,0.0,133.4,107.0,223.9,117.0,180.4,85.0,10.2,13.0,1.0
0,79.0,0,0.0,236.8,135.0,186.4,87.0,126.9,112.0,10.4,5.0,2.0
0,93.0,1,0.0,168.4,114.0,276.0,127.0,196.2,48.0,11.4,3.0,1.0
0,103.0,0,0.0,70.9,134.0,134.5,112.0,168.8,164.0,12.0,6.0,2.0
0,93.0,0,0.0,152.1,141.0,215.5,107.0,262.4,111.0,12.0,7.0,1.0
0,149.0,1,0.0,180.9,79.0,194.9,83.0,197.8,109.0,8.8,9.0,3.0
0,88.0,0,0.0,153.5,94.0,251.7,118.0,182.2,99.0,8.5,6.0,1.0
0,110.0,0,0.0,159.5,145.0,202.3,101.0,256.0,96.0,16.7,2.0,2.0
1,115.0,0,0.0,226.4,101.0,276.8,60.0,213.4,82.0,12.3,4.0,3.0
0,33.0,0,0.0,251.9,81.0,194.6,96.0,211.2,87.0,8.4,3.0,2.0
1,100.0,0,0.0,264.5,117.0,194.0,111.0,262.7,111.0,7.5,4.0,2.0
0,209.0,0,0.0,153.7,105.0,188.6,87.0,200.8,95.0,10.7,2.0,0.0
0,27.0,0,0.0,232.1,81.0,210.8,101.0,165.4,87.0,15.0,6.0,5.0
0,117.0,0,0.0,201.9,86.0,212.3,96.0,176.9,98.0,7.8,10.0,1.0
0,87.0,0,0.0,186.9,79.0,182.6,105.0,143.1,90.0,4.2,14.0,1.0
0,142.0,0,0.0,232.1,102.0,168.2,110.0,197.3,120.0,9.9,3.0,1.0
0,112.0,0,0.0,166.0,79.0,74.6,100.0,247.9,74.0,6.3,7.0,0.0
0,142.0,1,0.0,140.8,140.0,228.6,119.0,152.9,88.0,10.9,7.0,1.0
1,121.0,0,0.0,255.1,93.0,266.9,97.0,197.7,118.0,8.8,3.0,3.0
0,34.0,0,0.0,180.6,65.0,280.4,99.0,292.4,105.0,5.0,3.0,1.0
1,177.0,1,0.0,248.7,118.0,172.3,73.0,191.9,87.0,11.3,2.0,1.0
1,113.0,1,0.0,122.2,112.0,131.7,94.0,169.5,106.0,10.3,9.0,5.0
0,101.0,0,0.0,231.3,87.0,224.7,88.0,214.6,69.0,7.2,7.0,1.0
0,89.0,0,0.0,111.2,101.0,122.1,94.0,180.8,85.0,12.6,2.0,3.0
1,146.0,0,0.0,138.4,104.0,158.9,122.0,47.4,73.0,3.9,9.0,4.0
0,93.0,0,0.0,146.3,85.0,216.6,95.0,233.0,82.0,11.5,3.0,0.0
0,160.0,0,0.0,206.3,66.0,241.1,109.0,227.8,102.0,11.7,6.0,0.0
0,55.0,0,0.0,132.0,103.0,279.6,114.0,180.0,74.0,13.5,4.0,0.0
0,88.0,0,0.0,274.6,105.0,161.1,121.0,194.4,123.0,9.2,4.0,2.0
0,63.0,0,0.0,185.3,87.0,225.3,87.0,194.3,93.0,11.7,3.0,0.0
1,138.0,1,0.0,286.2,61.0,187.2,60.0,146.2,114.0,11.0,4.0,2.0
0,115.0,0,0.0,268.0,115.0,153.6,106.0,232.3,65.0,17.0,1.0,3.0
0,171.0,0,0.0,137.5,110.0,198.1,109.0,292.7,131.0,13.3,5.0,2.0
0,148.0,0,0.0,243.0,115.0,191.8,91.0,117.8,93.0,13.4,5.0,2.0
0,127.0,0,0.0,134.9,79.0,221.5,114.0,113.8,118.0,15.0,2.0,1.0
0,61.0,0,0.0,234.2,76.0,216.7,108.0,130.6,122.0,13.9,2.0,1.0
0,131.0,0,0.0,175.1,73.0,171.9,116.0,131.1,94.0,7.3,6.0,1.0
0,88.0,0,0.0,142.2,107.0,262.4,84.0,139.2,99.0,10.1,5.0,1.0
0,130.0,0,0.0,132.4,81.0,200.3,110.0,202.5,103.0,6.0,1.0,2.0
1,82.0,0,0.0,266.9,83.0,229.7,74.0,251.7,99.0,11.0,6.0,3.0
0,115.0,0,0.0,200.2,92.0,244.9,107.0,190.9,96.0,8.8,3.0,1.0
1,84.0,0,0.0,289.1,100.0,233.8,97.0,223.5,148.0,12.7,2.0,2.0
0,117.0,1,0.0,198.4,121.0,249.5,104.0,162.8,115.0,10.5,5.0,1.0
0,60.0,0,0.0,180.3,67.0,208.0,68.0,181.2,101.0,12.8,6.0,2.0
0,62.0,0,0.0,86.3,84.0,238.7,99.0,238.4,79.0,12.5,1.0,2.0
1,133.0,0,0.0,295.0,141.0,223.6,101.0,229.4,109.0,12.9,4.0,2.0
0,131.0,0,0.0,240.9,108.0,167.4,91.0,322.2,109.0,14.7,8.0,3.0
0,65.0,0,0.0,207.7,109.0,217.5,117.0,125.6,111.0,8.0,5.0,1.0
0,134.0,0,0.0,164.9,115.0,126.5,96.0,238.5,125.0,10.0,9.0,2.0
0,87.0,0,0.0,238.0,97.0,164.5,97.0,282.5,132.0,10.6,6.0,2.0
1,76.0,0,0.0,107.3,140.0,238.2,133.0,271.8,116.0,10.0,3.0,4.0
0,100.0,0,0.0,185.0,122.0,182.5,92.0,274.9,92.0,5.1,8.0,1.0
0,99.0,0,0.0,238.4,96.0,246.5,130.0,198.4,117.0,12.4,4.0,3.0
0,57.0,0,0.0,158.1,117.0,115.2,149.0,182.4,92.0,11.8,7.0,0.0
0,78.0,0,0.0,109.5,105.0,286.1,90.0,247.6,113.0,4.9,9.0,1.0
0,39.0,0,0.0,187.2,110.0,114.7,116.0,104.7,83.0,13.2,5.0,1.0
0,127.0,0,0.0,107.9,128.0,187.0,77.0,218.5,95.0,0.0,0.0,0.0
0,114.0,0,0.0,203.8,85.0,87.8,110.0,166.2,122.0,11.7,4.0,1.0
0,95.0,0,0.0,160.0,133.0,215.3,98.0,188.9,87.0,9.1,4.0,0.0
0,116.0,0,0.0,51.1,106.0,208.6,137.0,198.0,92.0,12.3,3.0,1.0
0,110.0,0,0.0,227.7,88.0,170.0,96.0,128.7,57.0,11.7,5.0,1.0
